date,station_id,stationname,daytype,rides
12/02/2019,41200,Argyle,W,2910.0
13/02/2019,41200,Argyle,W,3042.0
14/02/2019,41200,Argyle,W,3065.0
15/02/2019,41200,Argyle,W,2871.0
16/02/2019,41200,Argyle,A,2308.0
17/02/2019,41200,Argyle,U,1692.0
18/02/2019,41200,Argyle,W,2394.0
19/02/2019,41200,Argyle,W,2909.0
20/02/2019,41200,Argyle,W,2955.0
21/02/2019,41200,Argyle,W,3056.0
22/02/2019,41200,Argyle,W,2964.0
23/02/2019,41200,Argyle,A,2088.0
24/02/2019,41200,Argyle,U,1565.0
25/02/2019,41200,Argyle,W,2789.0
26/02/2019,41200,Argyle,W,2857.0
27/02/2019,41200,Argyle,W,2925.0
28/02/2019,41200,Argyle,W,3017.0
01/02/2019,41210,Wellington,W,2904.0
02/02/2019,41210,Wellington,A,1245.0
03/02/2019,41210,Wellington,U,846.0
04/02/2019,41210,Wellington,W,3084.0
05/02/2019,41210,Wellington,W,3258.0
06/02/2019,41210,Wellington,W,3204.0
07/02/2019,41210,Wellington,W,3187.0
08/02/2019,41210,Wellington,W,2811.0
09/02/2019,41210,Wellington,A,1167.0
10/02/2019,41210,Wellington,U,822.0
11/02/2019,41210,Wellington,W,3123.0
12/02/2019,41210,Wellington,W,3138.0
13/02/2019,41210,Wellington,W,3190.0
14/02/2019,41210,Wellington,W,3235.0
15/02/2019,41210,Wellington,W,2869.0
16/02/2019,41210,Wellington,A,1244.0
17/02/2019,41210,Wellington,U,792.0
18/02/2019,41210,Wellington,W,2342.0
19/02/2019,41210,Wellington,W,3234.0
20/02/2019,41210,Wellington,W,3246.0
21/02/2019,41210,Wellington,W,3315.0
22/02/2019,41210,Wellington,W,2978.0
23/02/2019,41210,Wellington,A,1184.0
24/02/2019,41210,Wellington,U,725.0
25/02/2019,41210,Wellington,W,2926.0
26/02/2019,41210,Wellington,W,3103.0
27/02/2019,41210,Wellington,W,3160.0
28/02/2019,41210,Wellington,W,3191.0
01/02/2019,41220,Fullerton,W,10718.0
02/02/2019,41220,Fullerton,A,6710.0
03/02/2019,41220,Fullerton,U,5493.0
04/02/2019,41220,Fullerton,W,13610.0
05/02/2019,41220,Fullerton,W,14198.0
06/02/2019,41220,Fullerton,W,13924.0
07/02/2019,41220,Fullerton,W,13811.0
08/02/2019,41220,Fullerton,W,10576.0
09/02/2019,41220,Fullerton,A,6681.0
10/02/2019,41220,Fullerton,U,5154.0
11/02/2019,41220,Fullerton,W,13269.0
12/02/2019,41220,Fullerton,W,13646.0
13/02/2019,41220,Fullerton,W,13748.0
14/02/2019,41220,Fullerton,W,14216.0
15/02/2019,41220,Fullerton,W,11086.0
16/02/2019,41220,Fullerton,A,6925.0
17/02/2019,41220,Fullerton,U,5074.0
18/02/2019,41220,Fullerton,W,11500.0
19/02/2019,41220,Fullerton,W,13742.0
20/02/2019,41220,Fullerton,W,13700.0
21/02/2019,41220,Fullerton,W,13878.0
22/02/2019,41220,Fullerton,W,11421.0
23/02/2019,41220,Fullerton,A,6098.0
24/02/2019,41220,Fullerton,U,4874.0
25/02/2019,41220,Fullerton,W,12738.0
26/02/2019,41220,Fullerton,W,13751.0
27/02/2019,41220,Fullerton,W,13721.0
28/02/2019,41220,Fullerton,W,13263.0
01/02/2019,41230,47th-Dan Ryan,W,2290.0
02/02/2019,41230,47th-Dan Ryan,A,1908.0
03/02/2019,41230,47th-Dan Ryan,U,1408.0
04/02/2019,41230,47th-Dan Ryan,W,2591.0
05/02/2019,41230,47th-Dan Ryan,W,2699.0
06/02/2019,41230,47th-Dan Ryan,W,2665.0
07/02/2019,41230,47th-Dan Ryan,W,2635.0
08/02/2019,41230,47th-Dan Ryan,W,2555.0
09/02/2019,41230,47th-Dan Ryan,A,1778.0
10/02/2019,41230,47th-Dan Ryan,U,1318.0
11/02/2019,41230,47th-Dan Ryan,W,2649.0
12/02/2019,41230,47th-Dan Ryan,W,2473.0
13/02/2019,41230,47th-Dan Ryan,W,2601.0
14/02/2019,41230,47th-Dan Ryan,W,2829.0
15/02/2019,41230,47th-Dan Ryan,W,2615.0
16/02/2019,41230,47th-Dan Ryan,A,1948.0
17/02/2019,41230,47th-Dan Ryan,U,1321.0
18/02/2019,41230,47th-Dan Ryan,W,1798.0
19/02/2019,41230,47th-Dan Ryan,W,2725.0
20/02/2019,41230,47th-Dan Ryan,W,2588.0
21/02/2019,41230,47th-Dan Ryan,W,2639.0
22/02/2019,41230,47th-Dan Ryan,W,2843.0
23/02/2019,41230,47th-Dan Ryan,A,1804.0
24/02/2019,41230,47th-Dan Ryan,U,1215.0
25/02/2019,41230,47th-Dan Ryan,W,2474.0
26/02/2019,41230,47th-Dan Ryan,W,2499.0
27/02/2019,41230,47th-Dan Ryan,W,2635.0
28/02/2019,41230,47th-Dan Ryan,W,2601.0
01/02/2019,41240,Addison-O'Hare,W,2483.0
02/02/2019,41240,Addison-O'Hare,A,1024.0
03/02/2019,41240,Addison-O'Hare,U,744.0
04/02/2019,41240,Addison-O'Hare,W,3002.0
05/02/2019,41240,Addison-O'Hare,W,3055.0
06/02/2019,41240,Addison-O'Hare,W,3074.0
07/02/2019,41240,Addison-O'Hare,W,3101.0
08/02/2019,41240,Addison-O'Hare,W,2758.0
09/02/2019,41240,Addison-O'Hare,A,1060.0
10/02/2019,41240,Addison-O'Hare,U,735.0
11/02/2019,41240,Addison-O'Hare,W,2858.0
12/02/2019,41240,Addison-O'Hare,W,2812.0
13/02/2019,41240,Addison-O'Hare,W,2987.0
14/02/2019,41240,Addison-O'Hare,W,3109.0
15/02/2019,41240,Addison-O'Hare,W,2920.0
16/02/2019,41240,Addison-O'Hare,A,1080.0
17/02/2019,41240,Addison-O'Hare,U,734.0
18/02/2019,41240,Addison-O'Hare,W,1966.0
19/02/2019,41240,Addison-O'Hare,W,2964.0
20/02/2019,41240,Addison-O'Hare,W,2993.0
21/02/2019,41240,Addison-O'Hare,W,3039.0
22/02/2019,41240,Addison-O'Hare,W,2944.0
23/02/2019,41240,Addison-O'Hare,A,1017.0
24/02/2019,41240,Addison-O'Hare,U,736.0
25/02/2019,41240,Addison-O'Hare,W,2829.0
26/02/2019,41240,Addison-O'Hare,W,2914.0
27/02/2019,41240,Addison-O'Hare,W,2945.0
28/02/2019,41240,Addison-O'Hare,W,2956.0
01/02/2019,41250,Central-Evanston,W,662.0
02/02/2019,41250,Central-Evanston,A,272.0
03/02/2019,41250,Central-Evanston,U,255.0
04/02/2019,41250,Central-Evanston,W,869.0
05/02/2019,41250,Central-Evanston,W,731.0
06/02/2019,41250,Central-Evanston,W,717.0
07/02/2019,41250,Central-Evanston,W,685.0
08/02/2019,41250,Central-Evanston,W,744.0
09/02/2019,41250,Central-Evanston,A,280.0
10/02/2019,41250,Central-Evanston,U,216.0
11/02/2019,41250,Central-Evanston,W,748.0
12/02/2019,41250,Central-Evanston,W,739.0
13/02/2019,41250,Central-Evanston,W,814.0
14/02/2019,41250,Central-Evanston,W,755.0
15/02/2019,41250,Central-Evanston,W,672.0
16/02/2019,41250,Central-Evanston,A,272.0
17/02/2019,41250,Central-Evanston,U,248.0
18/02/2019,41250,Central-Evanston,W,666.0
19/02/2019,41250,Central-Evanston,W,755.0
20/02/2019,41250,Central-Evanston,W,776.0
21/02/2019,41250,Central-Evanston,W,793.0
22/02/2019,41250,Central-Evanston,W,703.0
23/02/2019,41250,Central-Evanston,A,456.0
24/02/2019,41250,Central-Evanston,U,206.0
25/02/2019,41250,Central-Evanston,W,715.0
26/02/2019,41250,Central-Evanston,W,764.0
27/02/2019,41250,Central-Evanston,W,725.0
28/02/2019,41250,Central-Evanston,W,775.0
01/02/2019,41260,Austin-Lake,W,1636.0
02/02/2019,41260,Austin-Lake,A,850.0
03/02/2019,41260,Austin-Lake,U,564.0
04/02/2019,41260,Austin-Lake,W,1769.0
05/02/2019,41260,Austin-Lake,W,1841.0
06/02/2019,41260,Austin-Lake,W,1786.0
07/02/2019,41260,Austin-Lake,W,1808.0
08/02/2019,41260,Austin-Lake,W,1583.0
09/02/2019,41260,Austin-Lake,A,819.0
10/02/2019,41260,Austin-Lake,U,608.0
11/02/2019,41260,Austin-Lake,W,1671.0
12/02/2019,41260,Austin-Lake,W,1689.0
13/02/2019,41260,Austin-Lake,W,1736.0
14/02/2019,41260,Austin-Lake,W,1796.0
15/02/2019,41260,Austin-Lake,W,1699.0
16/02/2019,41260,Austin-Lake,A,888.0
17/02/2019,41260,Austin-Lake,U,571.0
18/02/2019,41260,Austin-Lake,W,1302.0
19/02/2019,41260,Austin-Lake,W,1778.0
20/02/2019,41260,Austin-Lake,W,1733.0
21/02/2019,41260,Austin-Lake,W,1534.0
22/02/2019,41260,Austin-Lake,W,1740.0
23/02/2019,41260,Austin-Lake,A,760.0
24/02/2019,41260,Austin-Lake,U,578.0
25/02/2019,41260,Austin-Lake,W,1663.0
26/02/2019,41260,Austin-Lake,W,1711.0
27/02/2019,41260,Austin-Lake,W,1769.0
28/02/2019,41260,Austin-Lake,W,1673.0
01/02/2019,41270,43rd,W,802.0
02/02/2019,41270,43rd,A,428.0
03/02/2019,41270,43rd,U,320.0
04/02/2019,41270,43rd,W,959.0
05/02/2019,41270,43rd,W,1018.0
06/02/2019,41270,43rd,W,947.0
07/02/2019,41270,43rd,W,959.0
08/02/2019,41270,43rd,W,822.0
09/02/2019,41270,43rd,A,392.0
10/02/2019,41270,43rd,U,298.0
11/02/2019,41270,43rd,W,946.0
12/02/2019,41270,43rd,W,878.0
13/02/2019,41270,43rd,W,967.0
14/02/2019,41270,43rd,W,949.0
15/02/2019,41270,43rd,W,887.0
16/02/2019,41270,43rd,A,387.0
17/02/2019,41270,43rd,U,292.0
18/02/2019,41270,43rd,W,599.0
19/02/2019,41270,43rd,W,986.0
20/02/2019,41270,43rd,W,950.0
21/02/2019,41270,43rd,W,973.0
22/02/2019,41270,43rd,W,954.0
23/02/2019,41270,43rd,A,366.0
24/02/2019,41270,43rd,U,271.0
25/02/2019,41270,43rd,W,855.0
26/02/2019,41270,43rd,W,939.0
27/02/2019,41270,43rd,W,945.0
28/02/2019,41270,43rd,W,937.0
01/02/2019,41280,Jefferson Park,W,5510.0
02/02/2019,41280,Jefferson Park,A,2657.0
03/02/2019,41280,Jefferson Park,U,2168.0
04/02/2019,41280,Jefferson Park,W,6202.0
05/02/2019,41280,Jefferson Park,W,6104.0
06/02/2019,41280,Jefferson Park,W,6335.0
07/02/2019,41280,Jefferson Park,W,6265.0
08/02/2019,41280,Jefferson Park,W,5666.0
09/02/2019,41280,Jefferson Park,A,2621.0
10/02/2019,41280,Jefferson Park,U,2086.0
11/02/2019,41280,Jefferson Park,W,6053.0
12/02/2019,41280,Jefferson Park,W,5815.0
13/02/2019,41280,Jefferson Park,W,6131.0
14/02/2019,41280,Jefferson Park,W,6170.0
15/02/2019,41280,Jefferson Park,W,5889.0
16/02/2019,41280,Jefferson Park,A,2805.0
17/02/2019,41280,Jefferson Park,U,2185.0
18/02/2019,41280,Jefferson Park,W,4627.0
19/02/2019,41280,Jefferson Park,W,6135.0
20/02/2019,41280,Jefferson Park,W,6254.0
21/02/2019,41280,Jefferson Park,W,6354.0
22/02/2019,41280,Jefferson Park,W,6260.0
23/02/2019,41280,Jefferson Park,A,2709.0
24/02/2019,41280,Jefferson Park,U,2083.0
25/02/2019,41280,Jefferson Park,W,5876.0
26/02/2019,41280,Jefferson Park,W,6001.0
27/02/2019,41280,Jefferson Park,W,6106.0
28/02/2019,41280,Jefferson Park,W,6255.0
01/02/2019,41290,Kimball,W,3628.0
02/02/2019,41290,Kimball,A,2296.0
03/02/2019,41290,Kimball,U,1472.0
04/02/2019,41290,Kimball,W,4041.0
05/02/2019,41290,Kimball,W,4141.0
06/02/2019,41290,Kimball,W,4137.0
07/02/2019,41290,Kimball,W,4145.0
08/02/2019,41290,Kimball,W,3796.0
09/02/2019,41290,Kimball,A,2265.0
10/02/2019,41290,Kimball,U,1445.0
11/02/2019,41290,Kimball,W,4063.0
12/02/2019,41290,Kimball,W,3825.0
13/02/2019,41290,Kimball,W,4236.0
14/02/2019,41290,Kimball,W,4331.0
15/02/2019,41290,Kimball,W,3932.0
16/02/2019,41290,Kimball,A,2339.0
17/02/2019,41290,Kimball,U,1461.0
18/02/2019,41290,Kimball,W,3077.0
19/02/2019,41290,Kimball,W,4117.0
20/02/2019,41290,Kimball,W,4079.0
21/02/2019,41290,Kimball,W,4205.0
22/02/2019,41290,Kimball,W,4046.0
23/02/2019,41290,Kimball,A,2214.0
24/02/2019,41290,Kimball,U,1497.0
25/02/2019,41290,Kimball,W,3839.0
26/02/2019,41290,Kimball,W,3982.0
27/02/2019,41290,Kimball,W,3983.0
28/02/2019,41290,Kimball,W,4103.0
01/02/2019,41300,Loyola,W,5469.0
02/02/2019,41300,Loyola,A,4038.0
03/02/2019,41300,Loyola,U,2753.0
04/02/2019,41300,Loyola,W,5397.0
05/02/2019,41300,Loyola,W,5503.0
06/02/2019,41300,Loyola,W,5367.0
07/02/2019,41300,Loyola,W,5440.0
08/02/2019,41300,Loyola,W,5345.0
09/02/2019,41300,Loyola,A,3889.0
10/02/2019,41300,Loyola,U,2672.0
11/02/2019,41300,Loyola,W,5261.0
12/02/2019,41300,Loyola,W,5393.0
13/02/2019,41300,Loyola,W,5441.0
14/02/2019,41300,Loyola,W,5861.0
15/02/2019,41300,Loyola,W,5748.0
16/02/2019,41300,Loyola,A,4048.0
17/02/2019,41300,Loyola,U,3069.0
18/02/2019,41300,Loyola,W,4586.0
19/02/2019,41300,Loyola,W,5461.0
20/02/2019,41300,Loyola,W,5540.0
21/02/2019,41300,Loyola,W,5802.0
22/02/2019,41300,Loyola,W,6012.0
23/02/2019,41300,Loyola,A,3814.0
24/02/2019,41300,Loyola,U,2670.0
25/02/2019,41300,Loyola,W,5020.0
26/02/2019,41300,Loyola,W,5245.0
27/02/2019,41300,Loyola,W,5334.0
28/02/2019,41300,Loyola,W,5350.0
01/02/2019,41310,Paulina,W,2568.0
02/02/2019,41310,Paulina,A,1451.0
03/02/2019,41310,Paulina,U,921.0
04/02/2019,41310,Paulina,W,2742.0
05/02/2019,41310,Paulina,W,2861.0
06/02/2019,41310,Paulina,W,2891.0
07/02/2019,41310,Paulina,W,2847.0
08/02/2019,41310,Paulina,W,2406.0
09/02/2019,41310,Paulina,A,1394.0
10/02/2019,41310,Paulina,U,895.0
11/02/2019,41310,Paulina,W,2766.0
12/02/2019,41310,Paulina,W,2870.0
13/02/2019,41310,Paulina,W,2921.0
14/02/2019,41310,Paulina,W,2938.0
15/02/2019,41310,Paulina,W,2618.0
16/02/2019,41310,Paulina,A,1416.0
17/02/2019,41310,Paulina,U,949.0
18/02/2019,41310,Paulina,W,2021.0
19/02/2019,41310,Paulina,W,2888.0
20/02/2019,41310,Paulina,W,2854.0
21/02/2019,41310,Paulina,W,3000.0
22/02/2019,41310,Paulina,W,2753.0
23/02/2019,41310,Paulina,A,1335.0
24/02/2019,41310,Paulina,U,858.0
25/02/2019,41310,Paulina,W,2648.0
26/02/2019,41310,Paulina,W,2790.0
27/02/2019,41310,Paulina,W,2900.0
28/02/2019,41310,Paulina,W,2885.0
01/02/2019,41320,Belmont-North Main,W,11251.0
02/02/2019,41320,Belmont-North Main,A,7794.0
03/02/2019,41320,Belmont-North Main,U,5934.0
04/02/2019,41320,Belmont-North Main,W,11279.0
05/02/2019,41320,Belmont-North Main,W,11716.0
06/02/2019,41320,Belmont-North Main,W,11635.0
07/02/2019,41320,Belmont-North Main,W,11528.0
08/02/2019,41320,Belmont-North Main,W,10877.0
09/02/2019,41320,Belmont-North Main,A,7379.0
10/02/2019,41320,Belmont-North Main,U,5537.0
11/02/2019,41320,Belmont-North Main,W,10986.0
12/02/2019,41320,Belmont-North Main,W,11372.0
13/02/2019,41320,Belmont-North Main,W,11452.0
14/02/2019,41320,Belmont-North Main,W,11980.0
15/02/2019,41320,Belmont-North Main,W,11477.0
16/02/2019,41320,Belmont-North Main,A,7996.0
17/02/2019,41320,Belmont-North Main,U,5732.0
18/02/2019,41320,Belmont-North Main,W,8939.0
19/02/2019,41320,Belmont-North Main,W,11386.0
20/02/2019,41320,Belmont-North Main,W,11435.0
21/02/2019,41320,Belmont-North Main,W,11622.0
22/02/2019,41320,Belmont-North Main,W,11513.0
23/02/2019,41320,Belmont-North Main,A,7174.0
24/02/2019,41320,Belmont-North Main,U,5346.0
25/02/2019,41320,Belmont-North Main,W,10557.0
26/02/2019,41320,Belmont-North Main,W,11076.0
27/02/2019,41320,Belmont-North Main,W,11474.0
28/02/2019,41320,Belmont-North Main,W,11432.0
01/02/2019,41330,Montrose-O'Hare,W,2309.0
02/02/2019,41330,Montrose-O'Hare,A,1051.0
03/02/2019,41330,Montrose-O'Hare,U,799.0
04/02/2019,41330,Montrose-O'Hare,W,2720.0
05/02/2019,41330,Montrose-O'Hare,W,2751.0
06/02/2019,41330,Montrose-O'Hare,W,2771.0
07/02/2019,41330,Montrose-O'Hare,W,2683.0
08/02/2019,41330,Montrose-O'Hare,W,2382.0
09/02/2019,41330,Montrose-O'Hare,A,1035.0
10/02/2019,41330,Montrose-O'Hare,U,739.0
11/02/2019,41330,Montrose-O'Hare,W,2698.0
12/02/2019,41330,Montrose-O'Hare,W,2587.0
13/02/2019,41330,Montrose-O'Hare,W,2744.0
14/02/2019,41330,Montrose-O'Hare,W,2777.0
15/02/2019,41330,Montrose-O'Hare,W,2518.0
16/02/2019,41330,Montrose-O'Hare,A,1125.0
17/02/2019,41330,Montrose-O'Hare,U,765.0
18/02/2019,41330,Montrose-O'Hare,W,1922.0
19/02/2019,41330,Montrose-O'Hare,W,2719.0
20/02/2019,41330,Montrose-O'Hare,W,2790.0
21/02/2019,41330,Montrose-O'Hare,W,2789.0
22/02/2019,41330,Montrose-O'Hare,W,2601.0
23/02/2019,41330,Montrose-O'Hare,A,1109.0
24/02/2019,41330,Montrose-O'Hare,U,802.0
25/02/2019,41330,Montrose-O'Hare,W,2585.0
26/02/2019,41330,Montrose-O'Hare,W,2690.0
27/02/2019,41330,Montrose-O'Hare,W,2717.0
28/02/2019,41330,Montrose-O'Hare,W,2630.0
01/02/2019,41340,LaSalle,W,2805.0
02/02/2019,41340,LaSalle,A,999.0
03/02/2019,41340,LaSalle,U,826.0
04/02/2019,41340,LaSalle,W,3104.0
05/02/2019,41340,LaSalle,W,3230.0
06/02/2019,41340,LaSalle,W,3212.0
07/02/2019,41340,LaSalle,W,2927.0
08/02/2019,41340,LaSalle,W,3012.0
09/02/2019,41340,LaSalle,A,940.0
10/02/2019,41340,LaSalle,U,725.0
11/02/2019,41340,LaSalle,W,3167.0
12/02/2019,41340,LaSalle,W,3237.0
13/02/2019,41340,LaSalle,W,3254.0
14/02/2019,41340,LaSalle,W,3209.0
15/02/2019,41340,LaSalle,W,2978.0
16/02/2019,41340,LaSalle,A,1083.0
17/02/2019,41340,LaSalle,U,819.0
18/02/2019,41340,LaSalle,W,2036.0
19/02/2019,41340,LaSalle,W,3181.0
20/02/2019,41340,LaSalle,W,3345.0
21/02/2019,41340,LaSalle,W,3307.0
22/02/2019,41340,LaSalle,W,2986.0
23/02/2019,41340,LaSalle,A,908.0
24/02/2019,41340,LaSalle,U,772.0
25/02/2019,41340,LaSalle,W,3144.0
26/02/2019,41340,LaSalle,W,3091.0
27/02/2019,41340,LaSalle,W,3083.0
28/02/2019,41340,LaSalle,W,3040.0
01/02/2019,41350,Oak Park-Lake,W,1343.0
02/02/2019,41350,Oak Park-Lake,A,582.0
03/02/2019,41350,Oak Park-Lake,U,373.0
04/02/2019,41350,Oak Park-Lake,W,1500.0
05/02/2019,41350,Oak Park-Lake,W,1464.0
06/02/2019,41350,Oak Park-Lake,W,1548.0
07/02/2019,41350,Oak Park-Lake,W,1541.0
08/02/2019,41350,Oak Park-Lake,W,1373.0
09/02/2019,41350,Oak Park-Lake,A,559.0
10/02/2019,41350,Oak Park-Lake,U,386.0
11/02/2019,41350,Oak Park-Lake,W,1515.0
12/02/2019,41350,Oak Park-Lake,W,1477.0
13/02/2019,41350,Oak Park-Lake,W,1502.0
14/02/2019,41350,Oak Park-Lake,W,1574.0
